person_id,traj_id,n_moves,n_unique_pois,visited_traveler,visited_hospital,total_dist_km,avg_step_km,max_dist_km,net_dist_km,home_idx,end_idx,cats,traj_cluster,traj_cluster_old,cluster_id_bestk,n_points_rich,n_steps_rich,pt_idx_min_rich,pt_idx_max_rich,pt_idx_span_rich,pt_idx_mean_gap_rich,pt_idx_std_gap_rich,step_km_rich_mean,step_km_rich_std,step_km_rich_min,step_km_rich_q10,step_km_rich_q25,step_km_rich_median,step_km_rich_q75,step_km_rich_q90,step_km_rich_max,step_km_rich_sum,total_dist_km_rich,net_dist_km_rich,efficiency_net_over_total_rich,dist_from_start_km_rich_mean,dist_from_start_km_rich_std,dist_from_start_km_rich_min,dist_from_start_km_rich_q10,dist_from_start_km_rich_q25,dist_from_start_km_rich_median,dist_from_start_km_rich_q75,dist_from_start_km_rich_q90,dist_from_start_km_rich_max,dist_from_start_km_rich_sum,radius_gyration_km,max_radius_from_centroid_km,bbox_width_km,bbox_height_km,bbox_diag_km,bbox_area_km2,hull_area_km2,hull_perimeter_km,turn_deg_rich_mean,turn_deg_rich_std,turn_deg_rich_min,turn_deg_rich_q10,turn_deg_rich_q25,turn_deg_rich_median,turn_deg_rich_q75,turn_deg_rich_q90,turn_deg_rich_max,turn_deg_rich_sum,turn_gt_45_frac,turn_gt_90_frac,turn_gt_135_frac,stationary_frac_50m,stationary_frac_100m,jump_frac_500m,jump_frac_1km,longest_stationary_run_50m,longest_stationary_run_100m,unique_cells_3dp,unique_cells_4dp,revisit_ratio_3dp,revisit_ratio_4dp,start_end_same_cell_3dp,start_end_same_cell_4dp,seg1_total_dist_km,seg1_net_dist_km,seg1_n_points,seg2_total_dist_km,seg2_net_dist_km,seg2_n_points,seg3_total_dist_km,seg3_net_dist_km,seg3_n_points,knn_k3_label_raw,cluster_labelled_type,reference_lab
66,3717862a00f88c6164a735d661d4e9c91c5d9767,142,2,False,False,14.961621217117756,0.10536352969801237,7.480810608558878,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.10536352969801237,0.8815345355286288,0.0,0.0,0.0,0.0,0.0,0.0,7.480810608558878,14.961621217117756,14.961621217117756,0.0,0.0,0.05231336089901313,0.6233856410394422,0.0,0.0,0.0,0.0,0.0,0.0,7.480810608558878,7.480810608558878,0.6239770256820242,7.435544409000321,7.359567717000591,1.3804058160020312,7.487907397796097,10.159190079808406,0.0,0.0,2.5531914893617023,20.676873487884713,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,7.480810608558878,7.480810608558878,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
67,39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229,142,2,False,False,7.60418069061517,0.053550568243768804,3.802090345307585,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.053550568243768804,0.44803619847746434,0.0,0.0,0.0,0.0,0.0,0.0,3.802090345307585,7.60418069061517,7.60418069061517,0.0,0.0,0.026588044372780315,0.3168331149150745,0.0,0.0,0.0,0.0,0.0,0.0,3.802090345307585,3.802090345307585,0.3150654078983658,3.7544376407248032,0.11425145119922049,3.7791507093954535,3.780877342420048,0.43177345284899415,0.0,0.0,2.5531914893617023,18.390339783298845,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.02127659574468085,0.014184397163120567,0.0070921985815602835,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,116,116,2,2,0.986013986013986,0.986013986013986,1,1,7.60418069061517,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
68,3a085d1bc5fa41313c4e0910e7341af761b0f7db,142,3,False,False,134.23362806667882,0.9453072399061888,34.99736885741371,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,0.9453072399061888,5.557672751271483,0.0,0.0,0.0,0.0,0.0,0.0,34.99736885741371,134.23362806667882,134.23362806667882,0.0,0.0,0.4693483498834924,3.9445221106446997,0.0,0.0,0.0,0.0,0.0,0.0,34.99736885741371,67.11681403333941,3.9256797992459282,34.36284566506507,13.37065439951146,32.161330338190766,34.82995217041512,430.0180329804718,6.349989993537199e-06,69.6599041773078,5.1063829787234045,26.03350673971475,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.028368794326241134,0.014184397163120567,0.971830985915493,0.971830985915493,0.028169014084507043,0.028169014084507043,69,69,3,3,0.9790209790209791,0.9790209790209791,1,1,69.99473771482742,0.0,48,0.0,0.0,48,32.1194451759257,32.1194451759257,47,evac_out_of_zone,extensive_displacement,extensive_displacement
69,3a2dc677d8e85ac856541744e288d504882feb36,142,2,False,False,7.765753430028708,0.05468840443682189,3.882876715014354,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.05468840443682189,0.4575560190721766,0.0,0.0,0.0,0.0,0.0,0.0,3.882876715014354,7.765753430028708,7.765753430028708,0.0,0.0,0.027152984021079397,0.32356514777917134,0.0,0.0,0.0,0.0,0.0,0.0,3.882876715014354,3.882876715014354,0.32177695643235005,3.8344149718181315,0.3597765340950331,3.8446207873877585,3.8614178941548793,1.3832043417960849,0.0,0.0,2.5531914893617023,18.400202964314204,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.02127659574468085,0.014184397163120567,0.0070921985815602835,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,96,96,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.0,0.0,48,7.765753430028708,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
70,3aed9b0313f9226111de8aeabaedccf8db07d428,142,3,False,False,124.18191662014499,0.8745205395784859,34.99987791196326,0.0,1,143,,sip_hospital,evac_out_of_zone,1,143,142,1.0,143.0,142.0,1.0,0.0,0.8745205395784859,5.179344502308171,0.0,0.0,0.0,0.0,0.0,0.0,34.99987791196326,124.18191662014499,124.18191662014499,0.0,0.0,0.43420250566484264,3.6756218648127317,0.0,0.0,0.0,0.0,0.0,0.0,34.99987791196326,62.090958310072494,3.6553587351976526,34.37506778637684,4.017049092966714,34.57429656390897,34.80687670998983,138.88664665201273,4.5640274983568536e-06,69.61375426487528,5.1063829787234045,25.778528393332632,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.028368794326241134,0.014184397163120567,0.971830985915493,0.971830985915493,0.028169014084507043,0.028169014084507043,69,69,3,3,0.9790209790209791,0.9790209790209791,1,1,69.99975582392652,0.0,48,0.0,0.0,48,27.09108039810923,27.09108039810923,47,sip_hospital,intermediate_directed,intermediate_directed
71,3be76cc016a8c850661956c5f71d14c621cf6a69,142,4,False,False,78.08699630377366,0.5499084246744624,20.282913044100713,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.5499084246744624,3.0206580272470362,0.0,0.0,0.0,0.0,0.0,0.0,20.282913044100713,78.08699630377366,78.08699630377366,0.0,0.0,0.2730314556076002,2.146131443288557,0.0,0.0,0.0,0.0,0.0,0.0,20.282913044100713,39.04349815188683,2.1514467090238334,20.048754820157864,20.374395042653614,11.114881383735097,23.20897588280468,226.4589841644553,44.62256001147901,48.1584915663493,7.659574468085107,34.27859655229904,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.9577464788732394,0.9577464788732394,0.04225352112676056,0.04225352112676056,93,93,4,4,0.972027972027972,0.972027972027972,1,1,46.52604953216731,0.0,48,15.780473385803175,15.780473385803175,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
72,3c26dffc8a2e8804dfe2c8a1195cfaa5ef6d0014,142,23,False,False,5262.463390096677,37.059601338708994,658.7040078311245,0.0,1,143,,sip_hospital,evac_out_of_zone,1,143,142,1.0,143.0,142.0,1.0,0.0,37.059601338708994,141.84284586093054,0.0,0.0,0.0,0.0,0.0,35.07405971548106,658.7040078311245,5262.463390096677,5262.463390096677,0.0,0.0,60.398149399630064,163.1512229803126,0.0,0.0,0.0,0.0,0.0,274.6007030321697,658.7040078311245,8636.935364147099,163.8616514891424,601.9296443102795,468.4263577875419,469.90489033800054,663.501212232254,220115.8362875839,985.8722906962057,1327.1696336134078,10.212765957446969,37.273854157479775,0.0,0.0,0.0,0.0,0.0,1.6284439969093206e-12,180.0,1440.0000000000225,0.06382978723404255,0.05673758865248227,0.04964539007092199,0.8169014084507042,0.8169014084507042,0.18309859154929578,0.18309859154929578,45,45,23,23,0.8391608391608392,0.8391608391608392,1,1,1315.251995842998,0.0,48,1972.1114850566876,657.6918935347428,48,658.7040078311245,658.7040078311245,47,sip_hospital,intermediate_directed,intermediate_directed
73,3c331613a26f366446dd2bb9297a8b4104e340d5,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2578516593487376e-28,2.2578516593487376e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
74,3d5bdf107de596ce77e8ce48a61b585f52bbb61d,142,3,False,False,109.77473361231755,0.7730615043120954,35.001237602891244,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,0.7730615043120954,4.714546649858598,0.0,0.0,0.0,0.0,0.0,0.0,35.001237602891244,109.77473361231755,109.77473361231755,0.0,0.0,0.38382773990320823,3.3444217981804294,0.0,0.0,0.0,0.0,0.0,0.0,35.001237602891244,54.887366806158774,3.3452542788369173,34.62786545843606,31.440369063932405,15.40544869811399,35.01177882465414,484.3529926641808,8.314433480645522e-06,70.02355780015073,5.1063829787234045,27.912478776839926,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.971830985915493,0.971830985915493,0.028169014084507043,0.028169014084507043,69,69,3,3,0.9790209790209791,0.9790209790209791,1,1,70.00247520578249,0.0,48,0.0,0.0,48,19.88612920326753,19.88612920326753,47,evac_out_of_zone,extensive_displacement,extensive_displacement
75,3fcfb99ec010d4a8ba364f43169465d91ca39ada,142,3,False,False,24.410617453696577,0.17190575671617309,11.693437111965967,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.17190575671617309,1.3784065162607753,0.0,0.0,0.0,0.0,0.0,0.0,11.693437111965967,24.410617453696577,24.410617453696577,0.0,0.0,0.08535180927865936,0.9750622675436174,0.0,0.0,0.0,0.0,0.0,0.0,11.693437111965967,12.205308726848289,0.9762604783369172,11.62249410223578,11.575062580327181,1.7435173985946666,11.705636533640229,20.181322998622516,2.7791731433875,23.74642989773987,5.1063829787234045,27.56084886179519,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.03546099290780142,0.028368794326241134,0.02127659574468085,0.971830985915493,0.971830985915493,0.028169014084507043,0.014084507042253521,70,70,3,3,0.9790209790209791,0.9790209790209791,1,1,1.0237432297646447,0.0,48,0.0,0.0,48,23.386874223931933,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
76,40bd001563085fc35165329ea1ff5c5ecbdbbeef,142,2,False,False,0.31379420692854226,0.002209818358651706,0.15689710346427113,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.002209818358651706,0.018488666865850236,0.0,0.0,0.0,0.0,0.0,0.0,0.15689710346427113,0.31379420692854226,0.31379420692854226,0.0,0.0,0.0010971825417081897,0.013074438926231313,0.0,0.0,0.0,0.0,0.0,0.0,0.15689710346427113,0.15689710346427113,0.013087774323362961,0.1559588305193957,0.1558623949642999,0.019335371548140606,0.15705713214277175,0.0030136573170177782,0.0,0.0,2.553191489361702,20.873661498029104,0.0,0.0,0.0,0.0,0.0,0.0,180.0,359.99999999999994,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.0,0.0,92,92,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.31379420692854226,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
77,40f7c01f4189510031adccd9c604a128adaf9b00,142,2,False,False,23.872674795931125,0.16811742814036004,11.936337397965563,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.16811742814036004,1.4065713188875422,0.0,0.0,0.0,0.0,0.0,0.0,11.936337397965563,23.872674795931125,23.872674795931125,0.0,0.0,0.08347089089486408,0.9946704615112926,0.0,0.0,0.0,0.0,0.0,0.0,11.936337397965563,11.936337397965563,0.9957292942605518,11.8654839554779,11.92471277428405,0.7621486958637061,11.94904370164324,9.088404289469866,0.0,0.0,2.5531914893617023,21.069133222959618,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,138,138,2,2,0.986013986013986,0.986013986013986,1,1,23.872674795931125,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
78,42d2a6ad49f93ab4b987b1a9e738425aacb8d2af,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08163637513382e-28,2.08163637513382e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,extensive_displacement,intermediate_directed
79,431bf3b995a99c2cd6899b97187d1542a965cec9,142,3,False,False,57.732969232371076,0.4065702058617681,23.183256731896204,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.4065702058617681,2.8034842991064073,0.0,0.0,0.0,0.0,0.0,0.0,23.183256731896204,57.732969232371076,57.732969232371076,0.0,0.0,0.20186352878451425,1.9858509677135554,0.0,0.0,0.0,0.0,0.0,0.0,23.183256731896204,28.866484616185538,1.9747731888049975,22.853193794346968,0.8084539798950954,23.039751510005956,23.05393128037884,18.626578804058347,5.954312499386688e-06,46.107861542783255,5.1063829787234045,25.756574474951897,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.028368794326241134,0.014184397163120567,0.971830985915493,0.971830985915493,0.028169014084507043,0.028169014084507043,69,69,3,3,0.9790209790209791,0.9790209790209791,1,1,46.36651346379241,0.0,48,0.0,0.0,48,5.683227884289333,5.683227884289333,47,sip_hospital,intermediate_directed,intermediate_directed
80,450ddec8dd206c2e2ab1aeeaa90e85e51753b8b7,142,24,False,False,3002.7690966933324,21.14626124431924,765.6912828509004,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,21.14626124431924,107.92963443213266,0.0,0.0,0.0,0.0,0.0,34.97687272735416,765.6912828509004,3002.7690966933324,3002.7690966933324,0.0,0.0,67.38518918487341,179.03095592996834,0.0,0.0,0.0,0.0,0.0,310.2722734263655,765.6912828509004,9636.082053436898,180.16172795791854,704.7201690468515,599.8704656676344,486.65242837800173,772.4475138328239,291928.418829397,1693.7954735505805,1545.559527261905,5.106382978723541,26.423287560147333,0.0,0.0,0.0,0.0,0.0,1.3994440598439474e-12,179.99999999999977,720.0000000000193,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.823943661971831,0.823943661971831,0.176056338028169,0.176056338028169,68,68,24,24,0.8321678321678322,0.8321678321678322,1,1,1470.5643207258722,0.0,48,1532.2047759674601,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
81,45cbe19f37712e7f4e2fcfe27422a2410971f95f,142,4,False,False,206.13447895722481,1.4516512602621465,42.779916458417524,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,1.4516512602621465,7.066062825445896,0.0,0.0,0.0,0.0,0.0,0.0,42.779916458417524,206.13447895722481,206.13447895722481,0.0,0.0,0.720749926423863,5.031584366126732,0.0,0.0,0.0,0.0,0.0,0.0,42.779916458417524,103.06723947861241,5.033481947277401,42.07953039091035,38.750053418399894,18.17460608400287,42.80050170544172,704.266956613487,12.776058164459428,85.62892380926682,7.659574468085107,33.951009699000124,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.9577464788732394,0.9577464788732394,0.04225352112676056,0.04225352112676056,46,46,4,4,0.972027972027972,0.972027972027972,1,1,70.00247520578249,0.0,48,42.779916458417524,42.779916458417524,48,25.286085417303646,25.286085417303646,47,evac_out_of_zone,extensive_displacement,extensive_displacement
82,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,142,10,False,False,606.8376313066672,4.2735044458216,303.4146788999907,0.0,1,143,,sip_home_grocery,evac_out_of_zone,0,143,142,1.0,143.0,142.0,1.0,0.0,4.2735044458216,26.512533688592075,0.0,0.0,0.0,0.0,0.0,0.0,303.4146788999907,606.8376313066672,606.8376313066672,0.0,0.0,10.919736509406508,47.624116054107205,0.0,0.0,0.0,0.0,0.0,0.0,303.4146788999907,1561.5223208451307,47.373663709080574,290.70331295399313,220.44736966138976,205.78462729199762,301.56981881536456,45364.679803270315,0.00014425580179941414,603.1396377272713,2.553191489361725,19.22123145895562,0.0,0.0,0.0,0.0,0.0,0.0,179.9999999999996,360.00000000000324,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9295774647887324,0.9295774647887324,0.07042253521126761,0.07042253521126761,108,108,10,10,0.9300699300699301,0.9300699300699301,1,1,606.8376313066672,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_home_grocery,compact_local,compact_local
83,49e3d046636e06b2d82ee046db8e6eb9a2e11e16,142,2,False,False,17.573277277375166,0.12375547378433215,8.786638638687583,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.12375547378433215,1.0354125798013643,0.0,0.0,0.0,0.0,0.0,0.0,8.786638638687583,17.573277277375166,17.573277277375166,0.0,0.0,0.06144502544536771,0.7322019827762198,0.0,0.0,0.0,0.0,0.0,0.0,8.786638638687583,8.786638638687583,0.7281794839532666,8.677260007673118,1.0011014925142248,8.680833018000602,8.738367472515884,8.690394890587164,0.0,0.0,2.5531914893617023,18.40586625202195,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.02127659574468085,0.014184397163120567,0.0070921985815602835,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,8.786638638687583,8.786638638687583,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
84,4af7f9edc0f545f4de769f2e9e763df919915cab,142,4,False,False,105.69475377703323,0.7443292519509382,34.4799977872406,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.7443292519509382,4.503147889887231,0.0,0.0,0.0,0.0,0.0,0.0,34.4799977872406,105.69475377703323,105.69475377703323,0.0,0.0,0.3695620761434728,3.1948031089154747,0.0,0.0,0.0,0.0,0.0,0.0,34.4799977872406,52.847376888516614,3.178325776708307,33.933146247419934,7.501856655416844,33.465773970003305,34.29629543682193,251.05543918554508,20.094820691863994,69.2568055704059,7.659574468085107,32.400669227038335,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.05673758865248227,0.0425531914893617,0.028368794326241134,0.9577464788732394,0.9577464788732394,0.04225352112676056,0.04225352112676056,69,69,4,4,0.972027972027972,0.972027972027972,1,1,71.73587065813338,0.0,48,0.0,0.0,48,16.979441559449924,16.979441559449924,47,evac_out_of_zone,extensive_displacement,extensive_displacement
85,4afa8f9e90756f0f919a124a1dfbba19be004edc,142,5,False,False,150.53133014165996,1.0600797897299998,30.528759997950484,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,1.0600797897299998,4.976299954970707,0.0,0.0,0.0,0.0,0.0,0.0,30.528759997950484,150.53133014165996,150.53133014165996,0.0,0.0,0.5263333221736363,3.5462830250728916,0.0,0.0,0.0,0.0,0.0,0.0,30.528759997950484,75.26566507082998,3.532549740858781,29.89660078627459,15.514483293673383,26.16523619400305,30.41905286095604,405.94011980687844,60.9749154101515,62.43599073359148,10.212765957446809,36.42214692846487,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1440.0,0.0851063829787234,0.05673758865248227,0.028368794326241134,0.9436619718309859,0.9436619718309859,0.056338028169014086,0.056338028169014086,46,46,5,5,0.965034965034965,0.965034965034965,1,1,63.41229678923975,0.0,48,30.528759997950484,30.528759997950484,48,13.030756678259623,13.030756678259623,47,evac_out_of_zone,extensive_displacement,extensive_displacement
86,4b2e392816d93bae3b562a1200b0c7a3f3fd76d4,142,2,False,False,1.430159367184043,0.010071544839324246,0.7150796835920215,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.010071544839324246,0.08426458972508155,0.0,0.0,0.0,0.0,0.0,0.0,0.7150796835920215,1.430159367184043,1.430159367184043,0.0,0.0,0.005000557227916234,0.05958851657603561,0.0,0.0,0.0,0.0,0.0,0.0,0.7150796835920215,0.7150796835920215,0.05947476821869883,0.7087236582497078,0.5287943208934233,0.4793382900005131,0.7137146699275226,0.2534713655390361,0.0,0.0,2.5531914893617023,19.25052428130522,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.0,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.7150796835920215,0.7150796835920215,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
87,4c15dc21c91634c1b301de6236eb08ead86be4ae,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
88,4c8205da3610a61583b64c7faeb86dd040cace63,142,2,False,False,9.377456395489057,0.06603842532034547,4.6887281977445285,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.06603842532034547,0.5525171068078881,0.0,0.0,0.0,0.0,0.0,0.0,4.6887281977445285,9.377456395489057,9.377456395489057,0.0,0.0,0.032788309075136565,0.3907177959921316,0.0,0.0,0.0,0.0,0.0,0.0,4.6887281977445285,4.6887281977445285,0.39114688844913703,4.661053115420239,4.6883902060156855,0.22689784799596707,4.693877433134467,1.0637856483103278,0.0,0.0,2.553191489361702,21.120852911911328,0.0,0.0,0.0,0.0,0.0,0.0,180.0,359.99999999999994,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.9859154929577465,0.9859154929577465,0.014084507042253521,0.014084507042253521,93,93,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,4.6887281977445285,4.6887281977445285,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
89,4cd66dfabbd964f8c6c4414b07cdb45dae692e19,142,20,False,False,2322.9961575233656,16.359127869882855,583.0539925887164,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,16.359127869882855,82.1647678953167,0.0,0.0,0.0,0.0,0.0,34.90788837948181,583.0539925887164,2322.9961575233656,2322.9961575233656,0.0,0.0,45.61774013740478,133.88996458101312,0.0,0.0,0.0,0.0,0.0,169.08154861551506,598.7897316946936,6523.336839648884,134.70874373168851,557.7078559984448,527.9870468996588,292.4114458028771,603.5518000390285,154389.4557491207,4225.005798426646,1210.1858377224355,5.449231921795811,27.87827561237579,0.0,0.0,0.0,0.0,0.0,1.0432219355200335e-12,179.99999999999986,768.3417009732094,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.852112676056338,0.852112676056338,0.14788732394366197,0.14788732394366197,67,67,20,20,0.8601398601398601,0.8601398601398601,1,1,1120.2024852310922,0.0,48,1202.7936722922734,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
90,4d134bc072212ace2df385dae143139da74ec0ef,142,17,False,False,2001.1479175290058,14.092590968514125,509.4456478338206,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,14.092590968514125,72.182413002723,0.0,0.0,0.0,0.0,0.0,34.827819909040656,509.4456478338206,2001.1479175290058,2001.1479175290058,0.0,0.0,32.83433473338754,105.9345857740878,0.0,0.0,0.0,0.0,0.0,63.44212125837891,509.4456478338206,4695.309866874419,106.35054575371204,479.31010847492837,390.7938030088758,331.1738846820003,512.2459744746725,129420.70185210176,1634.3992669686552,1026.642831512311,5.116679432747716,25.664156406171447,0.0,0.0,0.0,0.0,0.0,5.088887490341627e-14,179.99999999999972,721.451800017428,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.8732394366197183,0.8732394366197183,0.1267605633802817,0.1267605633802817,68,68,17,17,0.8811188811188811,0.8811188811188811,1,1,980.2246541062307,0.0,48,1020.9232634227751,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
