person_id,traj_id,n_moves,n_unique_pois,visited_traveler,visited_hospital,total_dist_km,avg_step_km,max_dist_km,net_dist_km,home_idx,end_idx,cats,traj_cluster,traj_cluster_old,cluster_id_bestk,n_points_rich,n_steps_rich,pt_idx_min_rich,pt_idx_max_rich,pt_idx_span_rich,pt_idx_mean_gap_rich,pt_idx_std_gap_rich,step_km_rich_mean,step_km_rich_std,step_km_rich_min,step_km_rich_q10,step_km_rich_q25,step_km_rich_median,step_km_rich_q75,step_km_rich_q90,step_km_rich_max,step_km_rich_sum,total_dist_km_rich,net_dist_km_rich,efficiency_net_over_total_rich,dist_from_start_km_rich_mean,dist_from_start_km_rich_std,dist_from_start_km_rich_min,dist_from_start_km_rich_q10,dist_from_start_km_rich_q25,dist_from_start_km_rich_median,dist_from_start_km_rich_q75,dist_from_start_km_rich_q90,dist_from_start_km_rich_max,dist_from_start_km_rich_sum,radius_gyration_km,max_radius_from_centroid_km,bbox_width_km,bbox_height_km,bbox_diag_km,bbox_area_km2,hull_area_km2,hull_perimeter_km,turn_deg_rich_mean,turn_deg_rich_std,turn_deg_rich_min,turn_deg_rich_q10,turn_deg_rich_q25,turn_deg_rich_median,turn_deg_rich_q75,turn_deg_rich_q90,turn_deg_rich_max,turn_deg_rich_sum,turn_gt_45_frac,turn_gt_90_frac,turn_gt_135_frac,stationary_frac_50m,stationary_frac_100m,jump_frac_500m,jump_frac_1km,longest_stationary_run_50m,longest_stationary_run_100m,unique_cells_3dp,unique_cells_4dp,revisit_ratio_3dp,revisit_ratio_4dp,start_end_same_cell_3dp,start_end_same_cell_4dp,seg1_total_dist_km,seg1_net_dist_km,seg1_n_points,seg2_total_dist_km,seg2_net_dist_km,seg2_n_points,seg3_total_dist_km,seg3_net_dist_km,seg3_n_points,knn_k3_label_raw,cluster_labelled_type,reference_lab
47,26e7458dc56ab2830fadba7bd2c1aa10e981518d,142,2,False,False,0.6427740423537422,0.0045265777630545,0.3213870211768711,0.0,1,143,,sip_home_grocery,sip_home_grocery,0,143,142,1.0,143.0,142.0,1.0,0.0,0.0045265777630545,0.0378720667134575,0.0,0.0,0.0,0.0,0.0,0.0,0.3213870211768711,0.6427740423537422,0.6427740423537422,0.0,0.0,0.0022474616865515,0.0267815969019293,0.0,0.0,0.0,0.0,0.0,0.0,0.3213870211768711,0.3213870211768711,0.026665797778163,0.3177596536735207,0.1392188466187903,0.2881257490914856,0.3199973977134751,0.0401125344696915,0.0,0.0,2.5531914893617023,18.64392426982953,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.0212765957446808,0.0141843971631205,0.0070921985815602,0.9859154929577464,0.9859154929577464,0.0,0.0,96,96,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.0,0.0,48,0.6427740423537422,0.0,47,sip_home_grocery,compact_local,compact_local
51,2a2b47bf21a372f267deccbb420567f3d450b3c0,142,5,False,False,34.71903275147599,0.2445002306441971,6.295287041998886,0.0,1,143,,sip_home_grocery,sip_home_grocery,0,143,142,1.0,143.0,142.0,1.0,0.0,0.2445002306441971,1.0689917640876097,0.0,0.0,0.0,0.0,0.0,0.0,6.295287041998886,34.71903275147599,34.71903275147599,0.0,0.0,0.1213952194107552,0.7630992395672906,0.0,0.0,0.0,0.0,0.0,0.0,6.295287041998886,17.359516375737996,0.7659906642928943,6.2075613723224805,7.939864102957681,4.621723633573566,9.187043665868169,36.6958575720019,19.374207101281,18.64910190000198,10.212765957446807,38.300763394451806,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1440.0,0.0638297872340425,0.0567375886524822,0.0496453900709219,0.943661971830986,0.943661971830986,0.056338028169014,0.056338028169014,70,70,5,5,0.965034965034965,0.965034965034965,1,1,11.236453996486166,0.0,48,0.0,0.0,48,23.482578754989824,0.0,47,sip_home_grocery,compact_local,compact_local
52,2a459380709e2fe4ac2dae5733c73225ff6cfee1,142,23,False,False,1462.5363883294149,10.299552030488837,730.9332153354067,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,10.299552030488837,61.93309619384436,0.0,0.0,0.0,0.0,0.0,34.88365195974669,730.9332153354067,1462.5363883294149,1462.5363883294149,0.0,0.0,56.72817426279259,158.94383105722747,0.0,0.0,0.0,0.0,0.0,239.93237882541803,730.9332153354067,8112.128919579341,159.93653500245773,680.4507527159734,600.2345915574277,428.89196629121216,737.7193800160427,257435.7942090678,26.206606310229247,1475.4484609548826,5.106382978723538,26.959713066142918,0.0,0.0,0.0,0.0,0.0,8.651108733580766e-13,180.0,720.0000000000189,0.0354609929078014,0.0283687943262411,0.0212765957446808,0.8309859154929577,0.8309859154929577,0.1549295774647887,0.1549295774647887,96,96,23,23,0.8391608391608392,0.8391608391608392,1,1,1462.5363883294146,0.0,48,0.0,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
55,2d0c8af807ef45ac17cafb2973d866ba8f38caa9,142,21,False,False,1338.9081763776142,9.428930819560662,650.6426816589234,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,9.428930819560662,55.27816056950457,0.0,0.0,0.0,0.0,0.0,34.829007485100135,650.6426816589234,1338.9081763776142,1338.9081763776142,0.0,0.0,46.69221473774513,137.66988468565128,0.0,0.0,0.0,0.0,0.0,169.37773652277903,650.6426816589234,6676.986707497554,138.5134731753019,609.1991618019159,533.4774577136865,392.4579761460124,662.2850299752231,209367.48337383333,5776.339589961446,1324.6976874529948,5.106382978723532,27.361508231678645,0.0,0.0,0.0,0.0,0.0,1.297666310037115e-12,180.0,720.000000000018,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.8450704225352113,0.8450704225352113,0.1549295774647887,0.1549295774647887,98,98,21,21,0.8531468531468531,0.8531468531468531,1,1,1338.9081763776142,0.0,48,0.0,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
61,31bd9b9f5f7b338e41b56183a2f3008b541d7c84,142,20,False,False,2410.5913123696114,16.975995157532473,609.8105330307831,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,16.975995157532473,86.48740197036734,0.0,0.0,0.0,0.0,0.0,34.89063356212112,609.8105330307831,2410.5913123696114,2410.5913123696114,0.0,0.0,46.0106522077659,135.4317514076606,0.0,0.0,0.0,0.0,0.0,169.22640521892274,609.8105330307831,6579.523265710523,136.13147378242522,567.8778332247632,479.1495042581038,384.074808335996,614.0828167512251,184029.2540122187,1104.5765838410116,1228.6516957055348,5.111250023975064,26.521619647532766,0.0,0.0,0.0,0.0,0.0,1.4248884972956557e-12,179.99999999999898,720.686253380484,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.852112676056338,0.852112676056338,0.1478873239436619,0.1478873239436619,77,77,20,20,0.8601398601398601,0.8601398601398601,1,1,1190.3798770043722,0.0,48,0.0,0.0,48,1220.2114353652391,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
62,3464dc11507c600bbff7daec3d6fb71402063a5f,142,2,False,False,22.406312948402164,0.1577909362563532,11.203156474201082,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.1577909362563532,1.3201736891507714,0.0,0.0,0.0,0.0,0.0,0.0,11.203156474201082,22.406312948402164,22.406312948402164,0.0,0.0,0.0783437515678397,0.9335735451375652,0.0,0.0,0.0,0.0,0.0,0.0,11.203156474201082,11.203156474201082,0.9343215869339072,11.133726669409423,11.011962826824238,2.1091717541906525,11.212133195250336,23.226120952535133,0.0,0.0,2.5531914893617023,20.66493485682116,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,0.0141843971631205,0.0141843971631205,0.0141843971631205,0.9859154929577464,0.9859154929577464,0.0140845070422535,0.0140845070422535,138,138,2,2,0.986013986013986,0.986013986013986,1,1,22.406312948402164,0.0,48,0.0,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
65,367ac64a16d19e2afefcf7c5fab8666dda92f9de,142,3,False,False,23.154245305493724,0.1630580655316459,7.557136815186031,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.1630580655316459,1.0026925704789404,0.0,0.0,0.0,0.0,0.0,0.0,7.557136815186031,23.154245305493724,23.154245305493724,0.0,0.0,0.0809588996695584,0.7112155057144762,0.0,0.0,0.0,0.0,0.0,0.0,7.557136815186031,11.577122652746862,0.7114076959744892,7.480630153792256,4.984579514035875,7.801465899386221,9.257910299361956,38.88702710153002,14.9477856230095,19.51608691005216,5.1063829787234045,27.107077751265155,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0354609929078014,0.0283687943262411,0.0212765957446808,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,93,93,3,3,0.9790209790209792,0.9790209790209792,1,1,8.039971675121663,0.0,48,7.557136815186031,7.557136815186031,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
68,3a085d1bc5fa41313c4e0910e7341af761b0f7db,142,3,False,False,134.23362806667882,0.9453072399061888,34.99736885741371,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,0.9453072399061888,5.557672751271483,0.0,0.0,0.0,0.0,0.0,0.0,34.99736885741371,134.23362806667882,134.23362806667882,0.0,0.0,0.4693483498834924,3.9445221106447,0.0,0.0,0.0,0.0,0.0,0.0,34.99736885741371,67.11681403333941,3.925679799245928,34.36284566506507,13.37065439951146,32.161330338190766,34.82995217041512,430.0180329804718,6.349989993537199e-06,69.6599041773078,5.1063829787234045,26.03350673971475,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.0283687943262411,0.0141843971631205,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,69,69,3,3,0.9790209790209792,0.9790209790209792,1,1,69.99473771482742,0.0,48,0.0,0.0,48,32.1194451759257,32.1194451759257,47,evac_out_of_zone,extensive_displacement,extensive_displacement
74,3d5bdf107de596ce77e8ce48a61b585f52bbb61d,142,3,False,False,109.77473361231756,0.7730615043120954,35.001237602891244,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,0.7730615043120954,4.714546649858598,0.0,0.0,0.0,0.0,0.0,0.0,35.001237602891244,109.77473361231756,109.77473361231756,0.0,0.0,0.3838277399032082,3.3444217981804294,0.0,0.0,0.0,0.0,0.0,0.0,35.001237602891244,54.88736680615877,3.3452542788369173,34.62786545843606,31.440369063932405,15.40544869811399,35.01177882465414,484.3529926641808,8.314433480645522e-06,70.02355780015073,5.1063829787234045,27.91247877683993,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,69,69,3,3,0.9790209790209792,0.9790209790209792,1,1,70.00247520578249,0.0,48,0.0,0.0,48,19.88612920326753,19.88612920326753,47,evac_out_of_zone,extensive_displacement,extensive_displacement
76,40bd001563085fc35165329ea1ff5c5ecbdbbeef,142,2,False,False,0.3137942069285422,0.0022098183586517,0.1568971034642711,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.0022098183586517,0.0184886668658502,0.0,0.0,0.0,0.0,0.0,0.0,0.1568971034642711,0.3137942069285422,0.3137942069285422,0.0,0.0,0.0010971825417081,0.0130744389262313,0.0,0.0,0.0,0.0,0.0,0.0,0.1568971034642711,0.1568971034642711,0.0130877743233629,0.1559588305193957,0.1558623949642999,0.0193353715481406,0.1570571321427717,0.0030136573170177,0.0,0.0,2.553191489361702,20.873661498029104,0.0,0.0,0.0,0.0,0.0,0.0,180.0,359.99999999999994,0.0141843971631205,0.0141843971631205,0.0141843971631205,0.9859154929577464,0.9859154929577464,0.0,0.0,92,92,2,2,0.986013986013986,0.986013986013986,1,1,0.0,0.0,48,0.3137942069285422,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
78,42d2a6ad49f93ab4b987b1a9e738425aacb8d2af,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08163637513382e-28,2.08163637513382e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,extensive_displacement,intermediate_directed
79,431bf3b995a99c2cd6899b97187d1542a965cec9,142,3,False,False,57.73296923237108,0.4065702058617681,23.183256731896204,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.4065702058617681,2.8034842991064077,0.0,0.0,0.0,0.0,0.0,0.0,23.183256731896204,57.73296923237108,57.73296923237108,0.0,0.0,0.2018635287845142,1.9858509677135556,0.0,0.0,0.0,0.0,0.0,0.0,23.183256731896204,28.866484616185534,1.9747731888049973,22.853193794346968,0.8084539798950954,23.03975151000596,23.05393128037884,18.626578804058347,5.954312499386688e-06,46.107861542783255,5.1063829787234045,25.756574474951897,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.0283687943262411,0.0141843971631205,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,69,69,3,3,0.9790209790209792,0.9790209790209792,1,1,46.36651346379241,0.0,48,0.0,0.0,48,5.683227884289333,5.683227884289333,47,sip_hospital,intermediate_directed,intermediate_directed
80,450ddec8dd206c2e2ab1aeeaa90e85e51753b8b7,142,24,False,False,3002.7690966933324,21.14626124431924,765.6912828509004,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,21.14626124431924,107.92963443213266,0.0,0.0,0.0,0.0,0.0,34.97687272735416,765.6912828509004,3002.7690966933324,3002.7690966933324,0.0,0.0,67.38518918487341,179.03095592996834,0.0,0.0,0.0,0.0,0.0,310.2722734263655,765.6912828509004,9636.082053436898,180.16172795791852,704.7201690468515,599.8704656676344,486.6524283780017,772.4475138328239,291928.418829397,1693.7954735505805,1545.559527261905,5.106382978723541,26.423287560147333,0.0,0.0,0.0,0.0,0.0,1.3994440598439476e-12,179.99999999999977,720.0000000000193,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.823943661971831,0.823943661971831,0.176056338028169,0.176056338028169,68,68,24,24,0.8321678321678322,0.8321678321678322,1,1,1470.5643207258722,0.0,48,1532.20477596746,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
81,45cbe19f37712e7f4e2fcfe27422a2410971f95f,142,4,False,False,206.1344789572248,1.4516512602621463,42.77991645841752,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,1.4516512602621463,7.066062825445896,0.0,0.0,0.0,0.0,0.0,0.0,42.77991645841752,206.1344789572248,206.1344789572248,0.0,0.0,0.720749926423863,5.031584366126732,0.0,0.0,0.0,0.0,0.0,0.0,42.77991645841752,103.0672394786124,5.033481947277401,42.07953039091035,38.75005341839989,18.17460608400287,42.80050170544172,704.266956613487,12.776058164459428,85.62892380926682,7.659574468085107,33.951009699000124,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.9577464788732394,0.9577464788732394,0.0422535211267605,0.0422535211267605,46,46,4,4,0.972027972027972,0.972027972027972,1,1,70.00247520578249,0.0,48,42.77991645841752,42.77991645841752,48,25.28608541730365,25.28608541730365,47,evac_out_of_zone,extensive_displacement,extensive_displacement
84,4af7f9edc0f545f4de769f2e9e763df919915cab,142,4,False,False,105.69475377703324,0.7443292519509382,34.4799977872406,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,0.7443292519509382,4.503147889887231,0.0,0.0,0.0,0.0,0.0,0.0,34.4799977872406,105.69475377703324,105.69475377703324,0.0,0.0,0.3695620761434728,3.1948031089154747,0.0,0.0,0.0,0.0,0.0,0.0,34.4799977872406,52.84737688851661,3.178325776708307,33.933146247419934,7.501856655416844,33.465773970003305,34.29629543682193,251.05543918554508,20.094820691863998,69.2568055704059,7.659574468085107,32.400669227038335,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0567375886524822,0.0425531914893617,0.0283687943262411,0.9577464788732394,0.9577464788732394,0.0422535211267605,0.0422535211267605,69,69,4,4,0.972027972027972,0.972027972027972,1,1,71.73587065813338,0.0,48,0.0,0.0,48,16.979441559449924,16.979441559449924,47,evac_out_of_zone,extensive_displacement,extensive_displacement
85,4afa8f9e90756f0f919a124a1dfbba19be004edc,142,5,False,False,150.53133014165996,1.0600797897299998,30.528759997950484,0.0,1,143,,evac_out_of_zone,sip_hospital,2,143,142,1.0,143.0,142.0,1.0,0.0,1.0600797897299998,4.976299954970707,0.0,0.0,0.0,0.0,0.0,0.0,30.528759997950484,150.53133014165996,150.53133014165996,0.0,0.0,0.5263333221736363,3.546283025072892,0.0,0.0,0.0,0.0,0.0,0.0,30.528759997950484,75.26566507082998,3.532549740858781,29.89660078627459,15.514483293673385,26.16523619400305,30.41905286095604,405.9401198068784,60.9749154101515,62.43599073359148,10.212765957446807,36.42214692846487,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1440.0,0.0851063829787234,0.0567375886524822,0.0283687943262411,0.943661971830986,0.943661971830986,0.056338028169014,0.056338028169014,46,46,5,5,0.965034965034965,0.965034965034965,1,1,63.41229678923975,0.0,48,30.528759997950484,30.528759997950484,48,13.030756678259625,13.030756678259625,47,evac_out_of_zone,extensive_displacement,extensive_displacement
89,4cd66dfabbd964f8c6c4414b07cdb45dae692e19,142,20,False,False,2322.9961575233656,16.359127869882855,583.0539925887164,0.0,1,143,,evac_out_of_zone,evac_out_of_zone,2,143,142,1.0,143.0,142.0,1.0,0.0,16.359127869882855,82.1647678953167,0.0,0.0,0.0,0.0,0.0,34.90788837948181,583.0539925887164,2322.9961575233656,2322.9961575233656,0.0,0.0,45.61774013740478,133.88996458101312,0.0,0.0,0.0,0.0,0.0,169.08154861551506,598.7897316946936,6523.336839648884,134.70874373168851,557.7078559984448,527.9870468996588,292.4114458028771,603.5518000390285,154389.4557491207,4225.005798426646,1210.1858377224355,5.449231921795811,27.87827561237579,0.0,0.0,0.0,0.0,0.0,1.0432219355200337e-12,179.99999999999986,768.3417009732094,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.852112676056338,0.852112676056338,0.1478873239436619,0.1478873239436619,67,67,20,20,0.8601398601398601,0.8601398601398601,1,1,1120.2024852310922,0.0,48,1202.7936722922734,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
92,4dea1daedbe9dc1d643b0f0eb8ab57c7d532f771,142,3,False,False,11.394194008875989,0.0802408028794083,4.842818915701214,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.0802408028794083,0.578068011806536,0.0,0.0,0.0,0.0,0.0,0.0,4.842818915701214,11.394194008875989,11.394194008875989,0.0,0.0,0.039839839191874,0.4092951016593299,0.0,0.0,0.0,0.0,0.0,0.0,4.842818915701214,5.697097004437993,0.4080569055296912,4.788830794020401,0.8040110393909804,5.60329710754859,5.660686550845663,4.505112731456616,0.2507159910785,11.326818439775025,5.1063829787234045,25.77905360267337,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0425531914893617,0.0283687943262411,0.0141843971631205,0.971830985915493,0.971830985915493,0.028169014084507,0.0140845070422535,92,92,3,3,0.9790209790209792,0.9790209790209792,1,1,9.685637831402428,0.0,48,1.708556177473559,0.0,48,0.0,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
95,511a418e72591eb7e33f703f04c3fa16df6c90bd,142,20,False,False,1298.1355750675132,9.141799824419106,649.0164447662786,0.0,1,143,,sip_home_grocery,evac_out_of_zone,0,143,142,1.0,143.0,142.0,1.0,0.0,9.141799824419106,55.14263770684147,0.0,0.0,0.0,0.0,0.0,34.834412290482184,649.0164447662786,1298.1355750675132,1298.1355750675132,0.0,0.0,46.54272526227814,137.64026629286445,0.0,0.0,0.0,0.0,0.0,169.3243125898694,649.0164447662786,6655.609712505774,138.53024354144245,607.8827639901882,578.0516891988991,307.3455194040078,654.6793288957732,177661.59665919974,0.0004833297831923,1309.3586570609782,2.553191489361824,19.81636314401842,0.0,0.0,0.0,0.0,0.0,6.106664988409952e-13,179.9999999999997,360.0000000000172,0.0141843971631205,0.0141843971631205,0.0141843971631205,0.8591549295774648,0.8591549295774648,0.1408450704225352,0.1408450704225352,98,98,20,20,0.8601398601398601,0.8601398601398601,1,1,1298.135575067513,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_home_grocery,compact_local,compact_local
96,524e05dc77239f3a15dab766aaa59a9e432efde7,142,3,False,False,11.460223537360529,0.0807057995588769,3.5444678468196527,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.0807057995588769,0.4875613131316893,0.0,0.0,0.0,0.0,0.0,0.0,3.5444678468196527,11.460223537360529,11.460223537360529,0.0,0.0,0.0400707116690927,0.3459120104557707,0.0,0.0,0.0,0.0,0.0,0.0,3.5444678468196527,5.730111768680263,0.3482345668765471,3.536402912049501,5.568552073611308,0.7114949815901301,5.613821987322784,3.9619968550977593,1.8383685210575005,11.304478120675792,5.1063829787234045,28.760707982808302,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0283687943262411,0.0283687943262411,0.0283687943262411,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,72,72,3,3,0.9790209790209792,0.9790209790209792,1,1,0.0,0.0,48,4.3712878437212215,0.0,48,7.088935693639305,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
101,572e20738130fddc7c389f2ab14f4e4b22a97c39,142,4,False,False,33.65042744728467,0.236974841178061,14.880548507596242,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.236974841178061,1.759852086916791,0.0,0.0,0.0,0.0,0.0,0.0,14.880548507596242,33.65042744728467,33.65042744728467,0.0,0.0,0.117658837228268,1.2456923044482524,0.0,0.0,0.0,0.0,0.0,0.0,14.880548507596242,16.825213723642335,1.245239943276807,14.757280947414124,13.259579135405136,6.855429069118688,14.926933595678276,90.900104249136,4.235268521026496,29.903585491558296,7.659574468085107,34.82253279085331,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.9577464788732394,0.9577464788732394,0.028169014084507,0.028169014084507,68,68,4,4,0.972027972027972,0.972027972027972,1,1,29.761097015192483,0.0,48,0.8880648399579075,0.0,48,3.001265592134283,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
109,5d00f2c62873169a8720963189ff86b1f29d4958,142,1,False,False,0.0,0.0,0.0,0.0,1,143,,sip_hospital,sip_hospital,1,143,142,1.0,143.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16327275026764e-28,4.16327275026764e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142,142,1,1,0.993006993006993,0.993006993006993,1,1,0.0,0.0,48,0.0,0.0,48,0.0,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
111,5e796e48332af4142b10ca0f86e65d9bfdb05884,142,3,False,False,18.436363227843543,0.1298335438580531,5.02869817409327,0.0,1,143,,sip_hospital,sip_home_grocery,1,143,142,1.0,143.0,142.0,1.0,0.0,0.1298335438580531,0.7658443525154244,0.0,0.0,0.0,0.0,0.0,0.0,5.02869817409327,18.436363227843543,18.436363227843543,0.0,0.0,0.0644628084889634,0.5435273742807514,0.0,0.0,0.0,0.0,0.0,0.0,5.02869817409327,9.218181613921772,0.5443127535854942,4.9957548032908194,5.104975897975218,4.164541258308689,6.588185092350033,21.259882749789245,10.42979110681,15.39398636698806,5.1063829787234045,27.565798958137098,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0354609929078014,0.0283687943262411,0.0212765957446808,0.971830985915493,0.971830985915493,0.028169014084507,0.028169014084507,70,70,3,3,0.9790209790209792,0.9790209790209792,1,1,10.05739634818654,0.0,48,0.0,0.0,48,8.378966879657005,0.0,47,sip_hospital,intermediate_directed,intermediate_directed
117,6216f8a75fd5bb3d5f22b6f9958cdede3fc086c2,142,4,False,False,40.55720292738459,0.2856141051224267,11.201897625687842,0.0,1,143,,evac_out_of_zone,sip_home_grocery,2,143,142,1.0,143.0,142.0,1.0,0.0,0.2856141051224267,1.627619946473671,0.0,0.0,0.0,0.0,0.0,0.0,11.201897625687842,40.55720292738459,40.55720292738459,0.0,0.0,0.141808401844002,1.1557263739192558,0.0,0.0,0.0,0.0,0.0,0.0,11.201897625687842,20.278601463692294,1.157303054068349,11.0893397966315,5.791155822706462,15.502445395159723,16.54881563716195,89.77707691636822,46.673646353342015,35.00902127906356,7.659574468085107,31.881715197733516,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0638297872340425,0.0425531914893617,0.0212765957446808,0.9577464788732394,0.9577464788732394,0.0422535211267605,0.028169014084507,68,68,4,4,0.972027972027972,0.972027972027972,1,1,16.453082748236678,0.0,48,1.7003249277722263,0.0,48,22.403795251375684,0.0,47,evac_out_of_zone,extensive_displacement,extensive_displacement
124,69e56976fc9bee70c1d2eaa85c0c8dea9f722a2f,142,4,False,False,13.704735412898405,0.0965122212175944,4.33395742762574,0.0,1,143,,sip_home_grocery,sip_home_grocery,0,143,142,1.0,143.0,142.0,1.0,0.0,0.0965122212175944,0.572282510020092,0.0,0.0,0.0,0.0,0.0,0.0,4.33395742762574,13.704735412898405,13.704735412898405,0.0,0.0,0.0479186552898545,0.4061244189325502,0.0,0.0,0.0,0.0,0.0,0.0,4.33395742762574,6.852367706449202,0.404704570775563,4.272373863335836,2.2106737796733547,3.729008651891332,4.335041416874316,8.243621650911251,2.621270629041,9.211111419446096,7.659574468085107,33.06437360038775,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1080.0,0.0567375886524822,0.0425531914893617,0.0283687943262411,0.9577464788732394,0.9577464788732394,0.028169014084507,0.028169014084507,70,70,4,4,0.972027972027972,0.972027972027972,1,1,9.206440623426593,0.0,48,0.0,0.0,48,4.498294789471815,0.0,47,sip_home_grocery,compact_local,compact_local
